Date,Day,Time_Slot,Environment,Location,Connected_Devices,Download_Mbps_per_Device,Upload_Mbps_per_Device,Aggregate_Download_Mbps,Latency_ms,Signal_Strength_dBm,Dominant_Protocol,Packet_Loss_Percent
21-02-2024,Wednesday,06:00-08:00,Academic,Library,10,4.63,0.94,46.67,9,-50,HTTP/HTTPS,1.05
21-02-2024,Wednesday,08:00-10:00,Academic,Library,80,1.63,0.41,140.7,123.8,-52.3,Cloud Sync,1.57
21-02-2024,Wednesday,10:00-12:00,Academic,Library,70,1.92,0.66,143.55,100.7,-54.5,VoIP,1.9
21-02-2024,Wednesday,12:00-14:00,Academic,Library,63,2.06,0.55,137.6,74.3,-55.3,Cloud Sync,2.1
21-02-2024,Wednesday,14:00-16:00,Academic,Library,59,2.16,0.73,134.56,73.6,-52.4,Cloud Sync,6.4
21-02-2024,Wednesday,16:00-18:00,Academic,Library,70,1.9,0.65,141.69,98.1,-57.5,HTTP/HTTPS,2.43
21-02-2024,Wednesday,18:00-20:00,Academic,Library,11,4.95,1.26,55,19.1,-55,Remote Desktop,2.1
21-02-2024,Wednesday,20:00-22:00,Academic,Library,9,4.91,1.51,44.55,20.7,-54.9,Cloud Sync,1.81
21-02-2024,Wednesday,22:00-00:00,Academic,Library,11,4.25,1.04,47.26,20.1,-53.1,Remote Desktop,1.6
22-02-2024,Thursday,00:00-02:00,Academic,Library,9,4.58,1.24,41.57,17.4,-50.9,Cloud Sync,1.42
22-02-2024,Thursday,02:00-04:00,Academic,Library,16,4.19,1.42,67.98,19.2,-52.3,HTTP/HTTPS,1.33
22-02-2024,Thursday,04:00-06:00,Academic,Library,10,4.59,1.48,46.34,21.6,-50,VoIP,1.2
22-02-2024,Thursday,06:00-08:00,Academic,Library,9,4.51,1.56,40.9,12.3,-46.5,Video Streaming,1.1
22-02-2024,Thursday,08:00-10:00,Academic,Library,64,2,0.49,135.58,83.5,-51.5,HTTP/HTTPS,1.47
22-02-2024,Thursday,10:00-12:00,Academic,Library,65,1.91,0.41,131.67,83.1,-52.4,HTTP/HTTPS,1.78
22-02-2024,Thursday,12:00-14:00,Academic,Library,67,1.98,0.61,140.93,83.9,-54.3,Remote Desktop,2.04
22-02-2024,Thursday,14:00-16:00,Academic,Library,67,1.93,0.48,137.29,86.5,-54.4,Cloud Sync,2.25
22-02-2024,Thursday,16:00-18:00,Academic,Library,77,1.68,0.45,139.3,104.5,-55.9,Social Media,2.5
22-02-2024,Thursday,18:00-20:00,Academic,Library,9,5.13,1.61,46.58,17.8,-56.3,Remote Desktop,2.14
22-02-2024,Thursday,20:00-22:00,Academic,Library,12,4.63,1.52,56.2,16.7,-56.9,Remote Desktop,1.87
22-02-2024,Thursday,22:00-00:00,Academic,Library,16,4.44,1.43,72.05,23.4,-54.5,HTTP/HTTPS,1.69
23-02-2024,Friday,00:00-02:00,Academic,Library,11,4.74,1.29,52.71,14.2,-53,HTTP/HTTPS,1.5
23-02-2024,Friday,02:00-04:00,Academic,Library,10,4.59,0.98,46.34,18.1,-51.5,VoIP,1.35
23-02-2024,Friday,04:00-06:00,Academic,Library,12,4.64,1.29,56.26,17.2,-49.7,Remote Desktop,1.24
23-02-2024,Friday,06:00-08:00,Academic,Library,7,5.54,1.37,39.01,17.1,-47,HTTP/HTTPS,1.11
23-02-2024,Friday,08:00-10:00,Academic,Library,79,1.7,0.38,144.49,112.8,-52.5,HTTP/HTTPS,1.6
23-02-2024,Friday,10:00-12:00,Academic,Library,81,1.65,0.42,144.2,110.8,-57.2,Remote Desktop,2.02
23-02-2024,Friday,12:00-14:00,Academic,Library,60,2.09,0.58,132.56,76.8,-60.4,Cloud Sync,2.17
23-02-2024,Friday,14:00-16:00,Academic,Library,65,1.98,0.51,136.54,90.1,-59.8,Cloud Sync,2.34
23-02-2024,Friday,16:00-18:00,Academic,Library,63,2.06,0.57,137.62,80.7,-56.2,HTTP/HTTPS,8.5
23-02-2024,Friday,18:00-20:00,Academic,Library,11,5.07,1.51,56.33,20.1,-54,Cloud Sync,2.12
23-02-2024,Friday,20:00-22:00,Academic,Library,11,5.47,1.32,60.82,17.7,-53.8,Cloud Sync,1.85
23-02-2024,Friday,22:00-00:00,Academic,Library,9,5.37,1.44,48.73,14.1,-52.2,HTTP/HTTPS,1.61
24-02-2024,Saturday,00:00-02:00,Academic,Library,5,6.17,1.52,30.98,11.3,-48.7,HTTP/HTTPS,1.39
24-02-2024,Saturday,02:00-04:00,Academic,Library,7,5.31,1.12,37.43,15,-48.8,HTTP/HTTPS,1.23
24-02-2024,Saturday,04:00-06:00,Academic,Library,4,5.94,1.51,23.85,11.6,-51,HTTP/HTTPS,1.08
24-02-2024,Saturday,06:00-08:00,Academic,Library,5,5.27,1.2,26.45,15,-50.1,Cloud Sync,0.96
24-02-2024,Saturday,08:00-10:00,Academic,Library,38,3.1,0.68,121.91,53.6,-54.6,HTTP/HTTPS,1.15
24-02-2024,Saturday,10:00-12:00,Academic,Library,35,3.15,0.72,113.88,46,-52.6,HTTP/HTTPS,1.27
24-02-2024,Saturday,12:00-14:00,Academic,Library,32,3.27,0.84,107.8,31.9,-51.9,Cloud Sync,1.34
24-02-2024,Saturday,14:00-16:00,Academic,Library,31,3.4,1.02,108.58,36.1,-55.1,HTTP/HTTPS,1.39
24-02-2024,Saturday,16:00-18:00,Academic,Library,35,3.23,0.79,116.72,47.7,-60,Remote Desktop,1.47
24-02-2024,Saturday,18:00-20:00,Academic,Library,8,5.55,1.81,44.75,12.1,-58.3,Cloud Sync,1.3
24-02-2024,Saturday,20:00-22:00,Academic,Library,4,6.69,2.1,26.86,14.9,-57.2,HTTP/HTTPS,1.13
24-02-2024,Saturday,22:00-00:00,Academic,Library,8,5.89,1.82,47.43,17.8,-52.5,Cloud Sync,1.03
25-02-2024,Sunday,00:00-02:00,Academic,Library,6,5.79,1.33,34.93,19.1,-51,Cloud Sync,0.94
25-02-2024,Sunday,02:00-04:00,Academic,Library,9,4.89,1.02,44.39,10.6,-51.8,HTTP/HTTPS,0.88
25-02-2024,Sunday,04:00-06:00,Academic,Library,4,6.68,2.32,26.82,8.3,-52.6,Cloud Sync,0.8
25-02-2024,Sunday,06:00-08:00,Academic,Library,5,5.96,1.32,29.92,18,-48.8,Remote Desktop,0.74
25-02-2024,Sunday,08:00-10:00,Academic,Library,33,3.3,0.78,112.07,39.7,-49.9,HTTP/HTTPS,0.93
25-02-2024,Sunday,10:00-12:00,Academic,Library,32,3.28,0.89,108.2,39.5,-52.5,Cloud Sync,1.07
25-02-2024,Sunday,12:00-14:00,Academic,Library,33,3.12,0.99,105.97,41.6,-53.6,Cloud Sync,1.19
25-02-2024,Sunday,14:00-16:00,Academic,Library,34,3.09,0.87,108.43,28.7,-51.2,HTTP/HTTPS,1.3
25-02-2024,Sunday,16:00-18:00,Academic,Library,39,2.88,0.74,116.24,52.3,-51,Gaming,1.42
25-02-2024,Sunday,18:00-20:00,Academic,Library,4,3.88,1.1,15.57,10.2,-55.3,Cloud Sync,1.23
25-02-2024,Sunday,20:00-22:00,Academic,Library,7,4.41,1.34,31.04,12.8,-56.3,Video Streaming,1.1
25-02-2024,Sunday,22:00-00:00,Academic,Library,4,5.38,1.38,21.58,12.7,-54.3,HTTP/HTTPS,0.98
26-02-2024,Monday,00:00-02:00,Academic,Library,14,4.6,0.98,65.24,17.6,-52.3,Cloud Sync,0.96
26-02-2024,Monday,02:00-04:00,Academic,Library,14,4.5,1.17,63.77,20.1,-53.8,Video Streaming,0.94
26-02-2024,Monday,04:00-06:00,Academic,Library,9,4.88,1.13,44.32,16.7,-54,Remote Desktop,0.89
26-02-2024,Monday,06:00-08:00,Academic,Library,11,4.56,1.37,50.63,17.6,-51.8,Remote Desktop,0.86
26-02-2024,Monday,08:00-10:00,Academic,Library,76,1.79,0.51,145.82,108.9,-53.2,Cloud Sync,1.38
26-02-2024,Monday,10:00-12:00,Academic,Library,74,1.81,0.52,143.42,100.7,-55.1,HTTP/HTTPS,1.78
26-02-2024,Monday,12:00-14:00,Academic,Library,66,1.97,0.39,138,88.6,-53.9,Cloud Sync,2.04
26-02-2024,Monday,14:00-16:00,Academic,Library,73,1.75,0.55,137.03,105.7,-56,Cloud Sync,2.3
26-02-2024,Monday,16:00-18:00,Academic,Library,75,1.76,0.43,141.92,102.9,-54.1,HTTP/HTTPS,2.52
26-02-2024,Monday,18:00-20:00,Academic,Library,11,4.72,1.23,52.47,6.1,-54.4,HTTP/HTTPS,2.17
26-02-2024,Monday,20:00-22:00,Academic,Library,9,4.58,1.17,41.57,16.9,-52.1,Cloud Sync,1.87
26-02-2024,Monday,22:00-00:00,Academic,Library,11,4.62,1.34,51.29,22.4,-47.1,Cloud Sync,1.65
27-02-2024,Tuesday,00:00-02:00,Academic,Library,16,4.18,1.39,67.89,20.4,-51.4,HTTP/HTTPS,1.51
27-02-2024,Tuesday,02:00-04:00,Academic,Library,9,4.83,1.51,43.86,16.2,-52.1,HTTP/HTTPS,1.34
27-02-2024,Tuesday,04:00-06:00,Academic,Library,7,4.99,1.19,35.15,8.5,-49.7,HTTP/HTTPS,1.19
27-02-2024,Tuesday,06:00-08:00,Academic,Library,10,5.04,1.4,50.9,13.1,-49.4,HTTP/HTTPS,1.1
27-02-2024,Tuesday,08:00-10:00,Academic,Library,67,1.96,0.52,139.78,91.5,-53.6,HTTP/HTTPS,1.5
27-02-2024,Tuesday,10:00-12:00,Academic,Library,63,2.04,0.42,136.18,80.5,-52.5,Remote Desktop,1.78
27-02-2024,Tuesday,12:00-14:00,Academic,Library,68,1.94,0.56,140.26,98.6,-55.1,HTTP/HTTPS,2.05
27-02-2024,Tuesday,14:00-16:00,Academic,Library,71,1.87,0.52,141.69,98.4,-56.6,HTTP/HTTPS,2.29
27-02-2024,Tuesday,16:00-18:00,Academic,Library,70,1.87,0.42,139.79,102.9,-58.9,Remote Desktop,2.48
27-02-2024,Tuesday,18:00-20:00,Academic,Library,10,4.77,1.66,48.12,17.9,-56.5,Cloud Sync,2.13
27-02-2024,Tuesday,20:00-22:00,Academic,Library,13,4.46,0.96,58.62,19.7,-52,Cloud Sync,1.87
27-02-2024,Tuesday,22:00-00:00,Academic,Library,11,4.72,1.47,52.46,23,-50.8,Cloud Sync,1.65
28-02-2024,Wednesday,00:00-02:00,Academic,Library,13,4.8,1.03,63.1,12.9,-52.9,HTTP/HTTPS,1.49
28-02-2024,Wednesday,02:00-04:00,Academic,Library,9,5.29,1.4,47.96,14.8,-48.8,HTTP/HTTPS,1.32
28-02-2024,Wednesday,04:00-06:00,Academic,Library,13,4.69,1.58,61.67,23.1,-51.4,Remote Desktop,1.23
28-02-2024,Wednesday,06:00-08:00,Academic,Library,11,4.9,1.7,54.49,16,-56.1,HTTP/HTTPS,1.13
28-02-2024,Wednesday,08:00-10:00,Academic,Library,66,1.96,0.61,137.36,97,-55.2,Remote Desktop,1.52
28-02-2024,Wednesday,10:00-12:00,Academic,Library,77,1.73,0.38,143.52,109.3,-54.9,Remote Desktop,1.92
28-02-2024,Wednesday,12:00-14:00,Academic,Library,68,1.94,0.42,140.7,94.8,-56.8,Cloud Sync,2.16
28-02-2024,Wednesday,14:00-16:00,Academic,Library,70,1.91,0.66,142.58,102.7,-56.6,Remote Desktop,2.37
28-02-2024,Wednesday,16:00-18:00,Academic,Library,68,1.93,0.58,139.87,84.2,-56.8,Social Media,2.52
28-02-2024,Wednesday,18:00-20:00,Academic,Library,16,4.32,1.16,70.08,24.4,-54.7,Video Streaming,2.21
28-02-2024,Wednesday,20:00-22:00,Academic,Library,12,4.84,1.42,58.74,27.9,-53.1,Remote Desktop,1.93
28-02-2024,Wednesday,22:00-00:00,Academic,Library,11,4.76,1.58,52.86,12.7,-54.3,Social Media,1.7
29-02-2024,Thursday,00:00-02:00,Academic,Library,8,5.26,1.19,42.35,13.1,-54.7,Cloud Sync,1.48
29-02-2024,Thursday,02:00-04:00,Academic,Library,11,5,1.03,55.6,17.3,-52.9,Cloud Sync,1.34
29-02-2024,Thursday,04:00-06:00,Academic,Library,7,5.47,1.3,38.56,23.3,-54,HTTP/HTTPS,1.19
29-02-2024,Thursday,06:00-08:00,Academic,Library,8,5.35,1.47,43.11,18.5,-50.3,Remote Desktop,1.08
29-02-2024,Thursday,08:00-10:00,Academic,Library,49,2.56,0.84,131.27,68.6,-54.6,Cloud Sync,1.33
29-02-2024,Thursday,10:00-12:00,Academic,Library,53,2.37,0.76,131.89,67.1,-54.7,Cloud Sync,1.57
29-02-2024,Thursday,12:00-14:00,Academic,Library,56,2.31,0.59,136.39,70.3,-54,HTTP/HTTPS,1.78
29-02-2024,Thursday,14:00-16:00,Academic,Library,64,2.14,0.67,144.99,86.5,-55.2,HTTP/HTTPS,2.02
29-02-2024,Thursday,16:00-18:00,Academic,Library,56,2.4,0.76,141.59,70.6,-51.8,HTTP/HTTPS,2.14
29-02-2024,Thursday,18:00-20:00,Academic,Library,7,6.08,1.33,42.81,8.5,-50.5,Cloud Sync,1.83
29-02-2024,Thursday,20:00-22:00,Academic,Library,9,5.58,1.71,50.63,9.3,-51,Cloud Sync,1.6
29-02-2024,Thursday,22:00-00:00,Academic,Library,9,5.24,1.35,47.53,12.7,-50.3,HTTP/HTTPS,1.41
01-03-2024,Friday,00:00-02:00,Academic,Library,9,5.05,1.68,45.78,20.7,-50.9,Cloud Sync,1.27
01-03-2024,Friday,02:00-04:00,Academic,Library,9,4.27,1.13,38.79,18,-53.2,HTTP/HTTPS,1.15
01-03-2024,Friday,04:00-06:00,Academic,Library,10,4.38,1.47,44.23,20.3,-52.2,HTTP/HTTPS,1.06
01-03-2024,Friday,06:00-08:00,Academic,Library,8,4.68,1.18,37.74,10.5,-53.4,Remote Desktop,0.98
01-03-2024,Friday,08:00-10:00,Academic,Library,58,2.2,0.68,134.64,74.3,-54.2,Cloud Sync,1.32
01-03-2024,Friday,10:00-12:00,Academic,Library,46,2.67,0.76,128.06,53.9,-56.4,Video Streaming,1.5
01-03-2024,Friday,12:00-14:00,Academic,Library,54,2.35,0.53,133.18,66.4,-55.7,Gaming,1.71
01-03-2024,Friday,14:00-16:00,Academic,Library,63,2.04,0.5,136.29,81.3,-53.5,HTTP/HTTPS,1.95
01-03-2024,Friday,16:00-18:00,Academic,Library,67,1.9,0.41,135.76,90.3,-56.3,HTTP/HTTPS,2.18
01-03-2024,Friday,18:00-20:00,Academic,Library,10,4.81,1.1,48.57,15.9,-53,HTTP/HTTPS,1.89
01-03-2024,Friday,20:00-22:00,Academic,Library,11,4.63,1.5,51.46,18.1,-50.6,HTTP/HTTPS,1.66
01-03-2024,Friday,22:00-00:00,Academic,Library,9,4.59,1.08,41.65,7.1,-48.7,Cloud Sync,1.47
02-03-2024,Saturday,00:00-02:00,Academic,Library,6,4.29,1.37,25.89,12.8,-47,Cloud Sync,1.28
02-03-2024,Saturday,02:00-04:00,Academic,Library,7,5.15,1.17,36.31,15.9,-48.8,Social Media,1.14
02-03-2024,Saturday,04:00-06:00,Academic,Library,3,4.92,1.69,14.8,8,-46.6,Gaming,1
02-03-2024,Saturday,06:00-08:00,Academic,Library,2,6.54,1.69,13.11,8.5,-44.8,Cloud Sync,0.88
02-03-2024,Saturday,08:00-10:00,Academic,Library,27,3.59,0.87,99.34,35.1,-47.6,HTTP/HTTPS,0.99
02-03-2024,Saturday,10:00-12:00,Academic,Library,30,3.39,1,104.42,30.8,-46.4,HTTP/HTTPS,1.1
02-03-2024,Saturday,12:00-14:00,Academic,Library,33,3.2,1.06,108.69,38.8,-48.8,HTTP/HTTPS,1.21
02-03-2024,Saturday,14:00-16:00,Academic,Library,22,3.98,1.38,89.3,30.3,-48.9,Cloud Sync,5.56
02-03-2024,Saturday,16:00-18:00,Academic,Library,28,3.52,1.2,101.09,29,-49.6,VoIP,1.27
02-03-2024,Saturday,18:00-20:00,Academic,Library,4,6.05,1.54,24.3,8.2,-54,Video Streaming,1.11
02-03-2024,Saturday,20:00-22:00,Academic,Library,7,5.48,1.16,38.63,12.1,-52.4,Cloud Sync,1
02-03-2024,Saturday,22:00-00:00,Academic,Library,4,5.53,1.81,22.21,20.7,-50.3,HTTP/HTTPS,0.9
03-03-2024,Sunday,00:00-02:00,Academic,Library,7,5.49,1.28,38.67,10.2,-49.1,Remote Desktop,0.83
03-03-2024,Sunday,02:00-04:00,Academic,Library,2,6.25,1.7,12.52,10.5,-49.5,Cloud Sync,0.74
03-03-2024,Sunday,04:00-06:00,Academic,Library,4,5.51,1.56,22.13,13.1,-48.8,HTTP/HTTPS,0.69
03-03-2024,Sunday,06:00-08:00,Academic,Library,2,4.78,1.6,9.59,15.1,-50.1,HTTP/HTTPS,0.63
03-03-2024,Sunday,08:00-10:00,Academic,Library,26,3.61,1.11,96.04,25.2,-52.8,Cloud Sync,0.78
03-03-2024,Sunday,10:00-12:00,Academic,Library,28,3.41,1.04,97.93,31.9,-54.4,HTTP/HTTPS,0.92
03-03-2024,Sunday,12:00-14:00,Academic,Library,24,3.77,0.9,92.43,29.8,-54.5,Social Media,0.99
03-03-2024,Sunday,14:00-16:00,Academic,Library,28,3.61,1.09,103.7,28.7,-55.5,Gaming,1.09
03-03-2024,Sunday,16:00-18:00,Academic,Library,23,3.84,1.2,90.13,20.6,-53.9,Cloud Sync,1.12
03-03-2024,Sunday,18:00-20:00,Academic,Library,7,5.09,1.63,35.84,9,-54,Cloud Sync,1.02
03-03-2024,Sunday,20:00-22:00,Academic,Library,5,5.23,1.18,26.26,8.8,-51.9,HTTP/HTTPS,0.91
03-03-2024,Sunday,22:00-00:00,Academic,Library,6,5.51,1.3,33.25,21.4,-51.4,Cloud Sync,0.84
04-03-2024,Monday,00:00-02:00,Academic,Library,9,5.12,1.22,46.46,13.8,-50.5,HTTP/HTTPS,0.81
04-03-2024,Monday,02:00-04:00,Academic,Library,8,4.75,1.15,38.3,5.7,-50.8,Cloud Sync,0.77
04-03-2024,Monday,04:00-06:00,Academic,Library,11,4.64,0.96,51.56,12.5,-52.8,VoIP,0.77
04-03-2024,Monday,06:00-08:00,Academic,Library,10,4.73,1.24,47.73,14,-52.8,Cloud Sync,0.76
04-03-2024,Monday,08:00-10:00,Academic,Library,59,2.14,0.66,133.12,79.4,-52.6,VoIP,1.16
04-03-2024,Monday,10:00-12:00,Academic,Library,62,2.08,0.43,136.72,82.6,-52.1,HTTP/HTTPS,1.5
04-03-2024,Monday,12:00-14:00,Academic,Library,54,2.32,0.78,131.58,63.3,-48.7,Remote Desktop,1.71
04-03-2024,Monday,14:00-16:00,Academic,Library,58,2.16,0.75,131.93,80,-50.6,HTTP/HTTPS,1.91
04-03-2024,Monday,16:00-18:00,Academic,Library,52,2.27,0.57,124.09,65.2,-52.4,HTTP/HTTPS,2.02
04-03-2024,Monday,18:00-20:00,Academic,Library,9,4.25,0.86,38.53,13.9,-51.3,HTTP/HTTPS,1.75
04-03-2024,Monday,20:00-22:00,Academic,Library,6,4.83,1,29.14,10.6,-54.3,HTTP/HTTPS,1.51
04-03-2024,Monday,22:00-00:00,Academic,Library,9,5.14,1.09,46.65,11.6,-55.3,Social Media,1.35
05-03-2024,Tuesday,00:00-02:00,Academic,Library,7,5.39,1.83,37.96,17.9,-54.7,HTTP/HTTPS,1.2
05-03-2024,Tuesday,02:00-04:00,Academic,Library,9,4.97,1.72,45.06,13.5,-52.4,VoIP,1.09
05-03-2024,Tuesday,04:00-06:00,Academic,Library,10,5.4,1.63,54.49,5,-50.4,Social Media,1.02
05-03-2024,Tuesday,06:00-08:00,Academic,Library,10,5.37,1.87,54.16,20.9,-51.5,Remote Desktop,0.96
05-03-2024,Tuesday,08:00-10:00,Academic,Library,59,2.22,0.71,138.17,82.8,-54.6,HTTP/HTTPS,1.32
05-03-2024,Tuesday,10:00-12:00,Academic,Library,60,2.18,0.57,138.11,87.2,-54.4,Cloud Sync,1.61
05-03-2024,Tuesday,12:00-14:00,Academic,Library,57,2.24,0.75,134.88,84.4,-49.7,Cloud Sync,1.83
05-03-2024,Tuesday,14:00-16:00,Academic,Library,52,2.35,0.71,128.18,62.6,-53.8,Remote Desktop,1.95
05-03-2024,Tuesday,16:00-18:00,Academic,Library,50,2.45,0.84,128.02,62.6,-51.3,HTTP/HTTPS,2.04
05-03-2024,Tuesday,18:00-20:00,Academic,Library,9,5.26,1.71,47.73,14.1,-52,HTTP/HTTPS,1.77
05-03-2024,Tuesday,20:00-22:00,Academic,Library,8,5.02,1.7,40.42,11.1,-50.9,Cloud Sync,1.54
05-03-2024,Tuesday,22:00-00:00,Academic,Library,4,4.97,1.38,19.94,9.2,-51.1,Cloud Sync,1.33
06-03-2024,Wednesday,00:00-02:00,Academic,Library,14,4.31,1.02,61.06,18.1,-53,Gaming,1.24
06-03-2024,Wednesday,02:00-04:00,Academic,Library,7,5.13,1.67,36.15,6.2,-53,HTTP/HTTPS,1.11
06-03-2024,Wednesday,04:00-06:00,Academic,Library,9,4.66,1.37,42.33,22.7,-52.6,Cloud Sync,1.02
06-03-2024,Wednesday,06:00-08:00,Academic,Library,7,5.22,1.38,36.77,17.3,-53.8,HTTP/HTTPS,0.94
06-03-2024,Wednesday,08:00-10:00,Academic,Library,60,2.18,0.73,138.57,90.7,-54.6,Cloud Sync,1.31
06-03-2024,Wednesday,10:00-12:00,Academic,Library,61,2.14,0.63,138.39,77.2,-56.2,HTTP/HTTPS,1.61
06-03-2024,Wednesday,12:00-14:00,Academic,Library,48,2.63,0.82,131.98,64.7,-54.3,HTTP/HTTPS,7.21
06-03-2024,Wednesday,14:00-16:00,Academic,Library,59,2.24,0.76,139.8,80.5,-53.2,Social Media,1.95
06-03-2024,Wednesday,16:00-18:00,Academic,Library,50,2.55,0.61,133.56,66.5,-56.9,HTTP/HTTPS,2.04
06-03-2024,Wednesday,18:00-20:00,Academic,Library,4,4.87,1.6,19.55,16.6,-50.7,HTTP/HTTPS,1.72
06-03-2024,Wednesday,20:00-22:00,Academic,Library,8,4.2,1,33.83,14.3,-48.3,Cloud Sync,1.51
06-03-2024,Wednesday,22:00-00:00,Academic,Library,10,4.71,1.59,47.49,15.3,-52.6,Remote Desktop,1.35
07-03-2024,Thursday,00:00-02:00,Academic,Library,11,4.89,1.43,54.34,15.8,-52.2,Remote Desktop,1.23
07-03-2024,Thursday,02:00-04:00,Academic,Library,7,4.39,1.32,30.9,10.5,-52.7,Remote Desktop,1.1
07-03-2024,Thursday,04:00-06:00,Academic,Library,7,4.5,1,31.72,9.8,-50.5,Remote Desktop,4.76
07-03-2024,Thursday,06:00-08:00,Academic,Library,11,4.62,1.12,51.36,23.7,-51,Cloud Sync,0.95
07-03-2024,Thursday,08:00-10:00,Academic,Library,54,2.32,0.71,131.76,59.1,-54,HTTP/HTTPS,1.27
07-03-2024,Thursday,10:00-12:00,Academic,Library,54,2.35,0.48,133.56,72.5,-55,Cloud Sync,1.53
07-03-2024,Thursday,12:00-14:00,Academic,Library,58,2.19,0.45,133.95,69.3,-55.1,Social Media,1.77
07-03-2024,Thursday,14:00-16:00,Academic,Library,57,2.21,0.7,132.72,75.5,-54.1,Remote Desktop,1.95
07-03-2024,Thursday,16:00-18:00,Academic,Library,65,1.98,0.5,136.96,97.9,-57.4,Cloud Sync,9.08
07-03-2024,Thursday,18:00-20:00,Academic,Library,7,4.88,1.17,34.34,10.9,-55.2,HTTP/HTTPS,1.85
07-03-2024,Thursday,20:00-22:00,Academic,Library,9,5.15,1.1,46.68,15.4,-52.6,Cloud Sync,1.61
07-03-2024,Thursday,22:00-00:00,Academic,Library,7,4.96,1.35,34.96,8.8,-51.4,Remote Desktop,1.41
08-03-2024,Friday,00:00-02:00,Academic,Library,12,4.93,1.44,59.8,18.9,-50.8,Cloud Sync,1.29
08-03-2024,Friday,02:00-04:00,Academic,Library,8,5.2,1.65,41.92,7.6,-46.9,Cloud Sync,1.16
08-03-2024,Friday,04:00-06:00,Academic,Library,16,4.26,1.32,69.1,21.6,-49.7,Cloud Sync,1.12
08-03-2024,Friday,06:00-08:00,Academic,Library,9,4.7,1.41,42.66,10.5,-47.9,Cloud Sync,1.03
08-03-2024,Friday,08:00-10:00,Academic,Library,63,2.07,0.48,137.93,86.3,-54.8,HTTP/HTTPS,1.41
08-03-2024,Friday,10:00-12:00,Academic,Library,59,2.18,0.61,135.95,77.4,-59.9,Cloud Sync,1.68
08-03-2024,Friday,12:00-14:00,Academic,Library,51,2.43,0.72,129.76,59.2,-58.2,Gaming,1.83
08-03-2024,Friday,14:00-16:00,Academic,Library,56,2.25,0.51,132.91,72.8,-56.7,Video Streaming,1.99
08-03-2024,Friday,16:00-18:00,Academic,Library,60,2.19,0.71,139.04,84,-55.9,Cloud Sync,2.15
08-03-2024,Friday,18:00-20:00,Academic,Library,12,4.64,1.24,56.27,16.1,-53.1,HTTP/HTTPS,1.88
08-03-2024,Friday,20:00-22:00,Academic,Library,9,4.74,1.34,43.04,14.8,-50.3,HTTP/HTTPS,4.57
08-03-2024,Friday,22:00-00:00,Academic,Library,8,5,1.75,40.26,16.7,-46.5,Cloud Sync,1.44
09-03-2024,Saturday,00:00-02:00,Academic,Library,4,5.64,1.4,22.62,10.5,-45.9,Cloud Sync,1.24
09-03-2024,Saturday,02:00-04:00,Academic,Library,5,5.13,1.21,25.78,8.3,-48.2,Remote Desktop,1.1
09-03-2024,Saturday,04:00-06:00,Academic,Library,4,6.44,2.19,25.84,15.6,-47.8,Cloud Sync,0.97
09-03-2024,Saturday,06:00-08:00,Academic,Library,4,5.43,1.19,21.82,10.1,-50.5,Cloud Sync,0.87
09-03-2024,Saturday,08:00-10:00,Academic,Library,33,3.18,0.71,108.2,27.2,-49.2,Cloud Sync,1.03
09-03-2024,Saturday,10:00-12:00,Academic,Library,26,3.67,1,97.82,30.4,-51.5,Remote Desktop,6.4
09-03-2024,Saturday,12:00-14:00,Academic,Library,30,3.47,0.71,107.06,36.9,-54,Remote Desktop,1.19
09-03-2024,Saturday,14:00-16:00,Academic,Library,28,3.55,0.94,102.03,31.1,-53.6,Cloud Sync,1.25
09-03-2024,Saturday,16:00-18:00,Academic,Library,29,3.36,1.06,100.09,38.4,-54.5,HTTP/HTTPS,1.3
09-03-2024,Saturday,18:00-20:00,Academic,Library,3,6.25,2.03,18.79,15.6,-53.9,Cloud Sync,1.12
09-03-2024,Saturday,20:00-22:00,Academic,Library,2,6.99,2.15,14,5.6,-53.1,HTTP/HTTPS,0.98
09-03-2024,Saturday,22:00-00:00,Academic,Library,7,5.06,1.45,35.65,5.8,-55.6,HTTP/HTTPS,0.9
10-03-2024,Sunday,00:00-02:00,Academic,Library,5,5.57,1.33,27.97,6.8,-51,Remote Desktop,0.82
10-03-2024,Sunday,02:00-04:00,Academic,Library,6,5.03,1.65,30.37,15.3,-48.2,Remote Desktop,0.77
10-03-2024,Sunday,04:00-06:00,Academic,Library,3,4.55,1.39,13.67,4,-49.3,HTTP/HTTPS,0.7
10-03-2024,Sunday,06:00-08:00,Academic,Library,5,5.38,1.78,27.03,10.2,-46.7,HTTP/HTTPS,0.66
10-03-2024,Sunday,08:00-10:00,Academic,Library,28,3.7,0.87,106.17,41.9,-50.6,HTTP/HTTPS,0.82
10-03-2024,Sunday,10:00-12:00,Academic,Library,21,4.04,1.09,86.51,28,-50.1,Gaming,0.89
10-03-2024,Sunday,12:00-14:00,Academic,Library,27,3.68,0.87,101.96,39.1,-50.2,VoIP,4.36
10-03-2024,Sunday,14:00-16:00,Academic,Library,28,3.53,0.94,101.44,37.1,-51,Remote Desktop,1.09
10-03-2024,Sunday,16:00-18:00,Academic,Library,30,3.46,0.93,106.54,38.7,-58,Cloud Sync,1.18
10-03-2024,Sunday,18:00-20:00,Academic,Library,4,5.32,1.64,21.35,11.6,-52.4,Remote Desktop,1.04
